distance_km,battery_level,acceleration,terrain_elevation,weather_condition,speed_limit
130.14999675196105,12.115104990188456,2.2653006692492745,-2,0,120.0
95.3782283899959,15.085233587009386,2.1708562749925258,-1,1,108.26065248927716
52.980213603634134,84.55988936378358,2.4673888396991597,-2,0,120.0
14.215960791473426,27.782895459626072,1.99107094333162,0,0,113.32110932884312
50.09243664877102,23.5210357923699,0.5961905512836247,2,1,20.0
52.15158169387832,52.96658786876323,2.33693386652119,2,0,110.0
110.7928958590193,78.03097747943873,2.648521630869292,1,1,110.0
97.4458333465059,10.884919265003852,1.7502471818721594,-1,1,86.72803239718606
133.64584767356735,59.796752365634305,2.7718867162135785,-1,2,115.0
73.47116414848264,16.324992069854467,1.1810038980152617,2,0,51.39711202881196
22.341165661053747,8.463799828433753,1.163829773198552,-2,2,59.33193198858331
108.42049414733428,10.010675455410652,0.9842509630627219,-1,0,53.22696805004574
115.31383204945013,84.24559027980193,1.6159842793674857,-2,2,86.86653636067565
86.38519364757695,16.207385944665848,3.0410361061672506,-2,1,120.0
116.79024109341134,9.289379619167736,2.983736186447193,-2,1,120.0
76.60036147283665,46.60048927857667,1.6484726238905114,-2,1,89.88094686656606
80.79626026038913,85.17937983449235,2.2673562079407095,1,1,110.0
66.9934476619897,29.928795766483685,2.6624489494247467,1,0,115.0
8.685773377893803,45.062698664962056,1.2236203238840688,2,0,80.12027244245064
20.644256914029146,8.792640593556367,1.0044232576842411,1,2,40.66427744295903
9.557231924576467,47.66245884281321,3.416287979636933,-1,0,120.0
97.27950963324815,59.8732426605277,2.3526719396288556,1,0,115.0
50.58161725606737,59.236170106453756,3.4442471655009914,-1,2,115.0
78.7427502188819,36.580535756564686,1.5132679613966873,-1,1,78.60990274763708
136.5971387192835,34.975652162997875,2.6090950999223947,-2,2,118.0
41.147373226586865,15.129243798976798,1.167810909623713,2,2,43.94011047611582
64.50552384016632,39.8458404613955,1.2836005138217388,-2,1,71.59767180498451
114.55491508874206,14.451993542931643,2.035706363808872,-2,2,101.17766727912966
38.17573399628526,77.8266147476449,1.4588543765242137,1,2,79.32839911587169
16.162086925174982,96.79605828607765,1.0028646915217534,1,2,81.54155428028545
47.01396067249637,97.15707338333715,1.288642105967978,-1,0,87.88121753070291
28.37708665183064,87.18175444066242,0.6072451833975939,1,1,47.6228238599314
139.8061595896731,62.075254187263816,2.61327086443246,1,1,110.0
122.17745503684046,71.58224123816859,1.976349971257585,0,2,97.31623841695351
96.8435446940114,32.094551254639335,0.7827291992135769,-1,0,45.741119616614604
131.36178557721905,64.92318991639897,1.0150819793854735,-1,1,54.26533579905477
121.5324511503716,48.286707196788356,0.807603614337932,0,1,39.785485121199294
32.0526585384752,50.79164727880859,2.337778424827629,-1,2,115.0
134.42105478104676,76.98877323564001,0.7826310908374814,2,2,27.528580794232703
83.20462507776935,31.782243781738906,2.762846999105648,2,2,102.0
122.07882249878907,35.213763110979386,0.5615327579611735,0,1,26.275978635182724
134.9332384889065,92.84097015722048,1.2481273639876762,1,2,57.09329808173733
51.11050387092026,10.341308010842363,3.1720000276757214,2,2,102.0
20.95752905651313,51.13525834926734,2.655593954366738,0,2,112.0
38.05059856858154,91.71607603874686,0.7189049987770632,2,0,48.850124076770726
66.93062935080717,62.984485742724914,2.9633783134555394,-2,2,118.0
123.6121410587615,56.908672050152546,1.9791053646206143,0,1,99.06636112416456
129.8059345721698,28.725697026788744,3.0403490815064877,-1,2,115.0
6.0080589270226525,37.61117146112259,2.30221932335118,2,1,105.0
79.05835887374703,85.94459950144582,2.545499096098576,-1,0,120.0
65.52459545657295,58.12572251800352,3.4805046811871243,0,0,120.0
37.20563251825589,53.90050840689409,1.1970066377720545,2,2,55.55221588798753
22.380478263384006,14.460072786302748,2.371836724284165,-1,1,118.0
53.954199853526056,6.522674863236697,1.880964170172195,1,2,82.27208588551552
141.72190706731527,96.55009292526967,0.6183558587680743,1,2,25.554139841090567
51.864425143009505,40.81368589224996,0.5434119245085951,-2,1,36.08733075540932
80.22464015278808,62.30524089945291,0.857685733453576,0,1,46.170968553895825
106.93774903980079,12.572931952792075,2.4472752216156444,-1,1,118.0
57.726292344997624,69.89585714368943,2.201489263740177,-2,1,120.0
145.9084019945393,93.59383732706628,2.1602886834911823,0,1,110.21818992830055
144.55485776660612,59.68819903475487,0.5955702875847803,1,0,29.41284550779327
41.5084328946778,16.980955625664002,1.9079089890800212,-1,0,102.35152918806384
77.1010333543959,60.263545109980285,3.2738684535275855,2,0,110.0
48.627354923431604,77.80298524494198,1.6927756079319398,1,1,90.56369845163545
46.3018716847328,43.60957097453177,2.374767409365369,2,1,105.0
10.348607366407254,88.58458605443944,2.8394560268694304,2,1,105.0
93.38682842708505,66.62488056894964,2.851775837425663,-1,2,115.0
77.88845836818491,90.42864723747424,2.057840247185814,-1,0,118.23884136275069
12.464418931248456,64.23300456849704,3.073855836207009,2,0,110.0
45.40373731430866,17.472357340458302,1.6741342800912409,-2,2,85.49108484756204
136.6985534651648,34.42071255499297,3.166079644354395,2,2,102.0
39.736474146711004,24.17052008398341,1.220681499186636,2,0,56.865735646662216
26.009756453227347,91.33851728310192,1.3406492209717131,-1,1,95.47038441585102
75.97065024024664,77.23800639231085,0.6593618725970033,0,0,43.74916919596038
147.9193158460371,69.25784504645057,2.8867455096268486,1,1,110.0
40.09801436916756,33.59180036500406,1.7511657086981167,-1,0,98.60454454229541
102.45965437385239,22.484253344770284,1.1873498417341972,-2,0,67.76667285637775
115.43484422266405,76.86285335894662,1.195370832849739,1,2,54.1217954056124
39.457443878897955,50.04500485851257,3.2041998236876994,-1,2,115.0
110.59137054871964,26.450007454309766,3.0017498013831108,-1,1,118.0
58.328554244291716,63.57908792570113,2.16059265607155,0,1,114.19552184581713
96.68434543606902,8.831715953152937,2.348332401247163,-2,0,120.0
96.86180806032974,35.98617414218408,1.9229767116508731,-2,2,98.18988726924555
82.68732919083998,49.51291448615779,1.6749996286364266,-1,1,88.16029640174077
18.092016657889204,19.056041740393553,3.2464306436549943,0,1,115.0
126.11886186043951,98.54217537112976,0.8768381105609062,-1,1,50.5292107867828
51.5131094209017,24.864249636013355,1.755340369148684,2,0,82.61754541731464
32.04518400797886,17.383547354110227,1.5336857239636261,2,1,66.64567650175891
10.912395525440768,24.33581301925516,1.9944521607534451,0,1,108.68704151808323
90.67947676229507,78.0608076501738,1.8728956236355252,-1,2,97.94885905271823
103.24683246713094,45.423037630825064,2.056668594953244,0,2,99.64660146907089
7.4052351945391415,58.71451427649111,0.9197569316809823,-1,2,81.46843552426361
79.25349345339575,6.99586991370427,2.039424504539831,-1,0,105.91180957519174
37.841887403701,8.270974314464883,1.2272564416616327,2,2,45.43739934497077
98.55005460937024,47.353427233566535,1.0529940469645738,1,2,44.88453275755164
30.28313220572376,82.58224810415423,0.6945026563585737,-2,2,57.325677090130114
105.18597202485756,89.0976934772187,2.7879576762684226,-2,2,118.0
61.07662521357793,13.23712392158582,1.78232576256968,0,1,86.3511365977482
140.8258483668265,56.14449469959717,2.379931049935275,-2,0,120.0
24.940536901169022,91.7568201965307,2.68278002991423,2,1,105.0
54.45462090228748,41.857411667799205,2.5379499959406604,1,1,110.0
21.453660579885415,83.80875398569502,1.9115021572690467,-1,0,120.0
139.0805746503916,17.70108716794644,1.6636955868551895,-1,1,82.60959975624048
132.21420624024225,93.86247651844087,1.6278797289219913,2,2,71.31407929757285
42.40153601869756,76.38521516547375,2.420146390790169,-2,0,120.0
100.69768667495596,94.42676731475566,1.9843830648256202,-1,1,107.45533108575825
123.49721902917629,69.27863718748812,3.047396743965532,-2,1,120.0
85.50411768192204,39.52337353994557,3.1241059529801363,2,2,102.0
81.79933386162094,94.12721138984863,1.0116811340195553,-1,1,60.88835662521079
40.06858218056549,31.178843749371953,0.9087009546371769,0,1,47.907720387999916
18.499901331855384,36.55638959586459,2.3912027781079983,1,1,110.0
135.09628490323237,71.57679971016533,1.4036772441868384,-2,0,82.10352856809683
135.56061828868292,77.70504845491169,0.5557121562952966,-2,0,40.19160273579243
96.79971130462386,93.29333096566961,3.165928008088865,-2,1,120.0
54.1593197020616,24.456228860339902,1.1807023017314249,-2,1,64.60927122923135
55.63538831883583,80.80981334582627,3.287841955057427,2,2,102.0
110.26357343618471,75.16187507271152,2.652303352634761,2,0,110.0
135.0809876931237,11.060482844091798,2.787960469734453,2,0,110.0
133.627531518442,41.78619841496966,1.1043844873794813,2,0,48.7104378966204
118.08195414935545,31.862718420709367,1.2025832768504388,-1,1,61.11438235818147
98.09458869237173,33.926590313632886,2.0638032614721973,2,2,88.9564855943627
17.200294924282083,98.37995355769658,1.0162995579495866,-1,2,89.21742798041784
28.436163543718997,66.06385428059315,1.4162950780490968,0,1,86.44028408746902
135.2903573364265,73.17923499038245,1.4643874338434135,2,1,64.26348112918714
92.93221365064053,97.77867554492587,0.9788897997582923,0,2,52.34368237798141
6.333572484411299,40.83416933347568,1.1155485001854824,2,2,67.77759995381683
19.713373715574654,81.17481600301656,2.86565552602477,0,0,120.0
101.2077565206681,46.28044151392706,1.001587563641805,1,1,45.073322089805984
5.73392965770171,87.60569882242308,0.5853721755317675,0,0,96.0839822236461
28.317167455537305,22.162466424573804,2.388064827886815,-1,2,115.0
84.56639945815499,95.03018682110657,3.42794935817735,-2,0,120.0
105.32480366544053,25.783312299033568,1.4936414438693641,0,2,69.36492737946946
99.53438262787708,35.99094816318849,0.8559671095887569,-2,2,44.741330895892546
37.51904987178117,76.83826224014415,2.2111619761025922,1,0,115.0
108.2659870953927,42.40673844871364,3.2190626332869385,1,1,110.0
39.40111768703601,62.780080792812434,2.8521853394854366,-1,0,120.0
52.18295623309382,47.23448260159571,2.367547605238148,-1,0,120.0
113.2412537421135,75.52514402352928,1.4451694898227982,0,1,74.6123572273446
99.19677036184612,26.69146897501803,2.12564051982866,2,1,94.21524120135949
128.1373945216558,10.553508787503315,0.7737345239127661,1,0,34.60350985069839
100.35386938354979,33.4932927599413,2.53683627284201,-2,2,118.0
87.40474748364339,50.059323162500874,2.6752880566929527,2,0,110.0
18.58284133507341,20.961904958304466,3.3950948687297564,1,2,107.0
58.31879144361786,38.705742517356924,1.281192076235215,0,1,65.85815660219762
43.45434331385019,42.99838673788901,0.5553692571290679,1,1,27.421198422301714
40.37849828996712,10.452225150385987,2.136825393281452,-1,2,104.33095685329178
146.08653043910462,60.41418857749943,2.6203715131904435,-2,0,120.0
61.99917007668026,89.01262565727231,2.8712224276489637,-2,1,120.0
134.34675050068142,19.415576730539982,1.081216799074432,-1,2,50.67491799814131
96.51510076960312,61.791761273143834,1.285258607111071,2,2,53.22439525508574
120.24763901353901,68.1502244665304,2.037772775801889,-1,0,111.16746810164423
77.88237850025286,44.83679463983239,1.4918024299100057,-2,2,78.7124129589299
88.65106327082206,71.60427079960564,3.0815344597623353,0,2,112.0
76.41506560373527,44.01949663164614,1.9212804612161607,2,0,92.17677615414041
33.31023323071645,52.940542357856316,2.8987359323060087,1,1,110.0
109.75555671291828,5.698539232670563,2.241859281447061,0,1,107.6639811730958
45.71199255392409,70.71341084279544,2.819270424851336,2,1,105.0
8.525815132560806,67.82755449974883,1.4980189595909716,-2,2,116.83589217352515
98.59348290653934,8.648083346002734,2.9942498657909336,-2,2,118.0
30.6810485140221,39.983760202537646,1.3237169466530647,0,0,77.98016286670519
141.36649473117257,98.0080248752084,2.1382964240098725,2,2,96.68468004931782
143.31964366537517,44.9699734440186,1.1420213395216225,1,2,47.620770442820216
137.65533658196503,52.68481348752496,1.9265795648785802,1,1,90.61069116054512
58.673011537039436,91.44336502517326,1.4545256285261094,-1,2,83.70519884585434
7.241209396685777,73.13987820724685,1.3001102919116427,0,2,107.91137150464999
139.60619157522018,60.296662456801236,3.4009550540841125,2,2,102.0
67.08670150601057,80.7914447274019,0.9802223164601919,0,0,61.58782902759819
145.16494876133208,87.11479531331746,2.861977512372186,1,2,107.0
144.72489667794167,48.404366815040355,3.4524948784496448,2,0,110.0
128.6863710427672,50.13529466852436,0.5597044512202335,-2,1,33.32323740341293
47.69508935008992,41.6748388869244,2.597082242126285,-2,2,118.0
60.83917064727916,96.83708330175375,1.2587354166688614,2,0,69.34076016594207
128.41481736994425,71.23079415758329,0.6214634729849133,0,1,32.248592915280156
50.95369074766026,12.906191289766868,1.7086687368698925,0,2,79.97428865373791
29.57644826948341,86.98116421473675,3.305653430512625,-2,0,120.0
85.73618305646077,50.653194379445466,0.5352952831009931,-2,0,39.11386136310181
140.74244225331324,11.53162111013631,2.263657075789345,1,1,104.10083980092577
105.92432051787108,57.22313924051455,2.004189435785973,2,2,88.13297142956883
87.65886966295793,44.6306065026917,3.1201524931131424,0,2,112.0
19.09059159676144,88.38619346194936,0.752005143561877,1,2,61.0599598972874
94.17604787137961,24.3794873428918,2.544578089659951,0,0,120.0
148.55780826511818,83.51413790175738,2.540329095299832,-2,2,118.0
25.312182209295983,57.98042566261801,2.5072400505868497,2,0,110.0
80.15779959274182,10.18797880527956,3.327003484805111,-1,0,120.0
132.21909542955353,97.32530362592104,2.9692625870206415,2,1,105.0
112.41144957435965,53.69844818980399,0.625918178730518,-1,0,39.559970268355926
106.06728244431386,32.633301152000335,1.9132485521135396,1,1,89.03632941139803
106.86019217813084,49.59364998897952,1.6938591686040003,-1,1,87.78557199496808
57.1262169268645,86.49648943416145,1.4304416632724062,-1,2,81.98486239845809
47.57081741835154,33.96579681658103,1.854010175462292,1,1,89.78030336482814
122.35736754438447,23.30425766623653,1.6525825547779323,2,2,66.74197643922349
122.46644222848121,17.26176845843374,1.797001699635996,1,1,81.41381099433906
130.72548619411504,33.29664284707007,3.437785596825927,-2,0,120.0
137.41988012068833,79.10456826880413,0.7658989242487423,-2,2,42.734069744816345
79.14464783483598,49.80450469354986,3.2666926095161894,-1,0,120.0
77.71986272964395,26.610752350886298,1.94071014041308,1,2,87.67583451631846
120.7528009501824,20.787574962926172,2.3712267364986235,1,0,115.0
99.24476996277595,36.60930026848601,2.9905488998530814,1,1,110.0
106.78519720236699,94.29281542414235,1.5813890874477665,2,2,70.75830032372072
120.38993706823466,37.587537696052316,1.7912657242639005,0,2,85.0225290236014
134.05077456354712,98.87178721569036,1.7285554408361419,0,2,86.6641834750888
54.00929774347269,51.09689329770884,1.6241930676072796,0,1,85.7889292229119
59.45952813279188,22.020572237564334,3.276587964940685,2,0,110.0
18.627381276926005,89.65830872038339,2.986789673579036,1,1,110.0
88.85062044444523,48.73376044780856,0.8269999695889283,0,1,42.2660475921818
10.211629700527602,72.41877763292982,0.8243700574312881,1,1,74.21480472704877
72.51171262920673,98.45260040486941,1.7836085445589736,-1,0,106.49877267506815
83.68347203259862,9.766658280397529,0.7959721301984272,0,1,36.04962653321841
46.54848155860124,14.185983179818878,2.357279285813359,-1,2,115.0
90.67082278250656,73.44339043896184,0.9310748217852017,2,1,40.308220896895946
9.422536241162167,31.773375313069838,2.067119791900403,-2,0,120.0
10.41548736863609,22.508632710259413,0.5216598410111533,2,2,21.313319970040382
124.27708129565045,8.739378582874302,1.44978904523794,2,0,63.27046821772929
57.227643004633116,7.075437638689172,2.531572171017966,2,1,105.0
23.423774334523294,78.57613229638014,1.9521168206835453,0,0,120.0
80.72527270794663,17.77117560010725,3.434808457996964,-1,2,115.0
116.64906519929858,49.43345851725933,3.122311388198632,0,0,120.0
36.29404898704226,62.560197442050885,1.5772123371294535,-2,2,93.07700720752489
95.31911899375504,45.69342105404039,0.6364596244168238,2,2,20.0
17.375382424096358,7.575131971942145,3.0368789003450565,1,1,110.0
12.493849569448116,79.43264274585134,3.2337029309440144,-2,1,120.0
82.04642157738147,5.9987563314570815,2.9618821802571103,-1,2,115.0
83.39209263346544,77.37953996586099,0.8838498227592946,-2,0,60.135029669943194
97.42733571723996,89.86392690987165,3.493745403236863,0,2,112.0
110.28324338978592,46.119792500431366,1.2757526646583215,1,1,58.388752178567756
146.49855152206752,55.87653494429083,2.67261473842511,0,0,120.0
79.86355050367332,50.31342229867711,3.2241046290071647,2,2,102.0
51.828688576480666,41.97481876922669,1.2070613429921284,2,1,53.49973557857783
120.30199824146203,89.30533086018423,3.224775664031198,-2,2,118.0
44.27067643300076,89.9236835136491,1.4284447375846008,2,2,73.30561171602537
68.65085600231723,36.90255464094578,3.4292396671521685,2,2,102.0
16.376175294628563,63.431626631396306,1.3437800611414237,-1,0,99.04760408903232
8.675857795241338,93.05621840385709,3.3603074742735055,-1,1,118.0
144.58402012829913,96.3955573994284,0.6606339526780247,0,1,35.51466183571901
126.21711747426984,53.35110884009452,2.627816035009439,0,2,112.0
105.9162598835862,48.018356502011045,2.096333401511011,-1,2,104.78767482158727
64.29817694006914,31.47596001320995,1.9336312313681918,-2,2,99.76528684558821
30.127676410272638,96.09282795308896,1.1704829427675199,-1,0,90.2602723913665
27.683371187307475,18.5673589249224,2.616787369329476,0,1,115.0
41.285220233866326,60.08380972453388,1.0724284743389214,1,2,54.68016643866082
84.63786638238747,31.842275414270695,2.1585253879543047,2,1,96.96384251276552
108.61640879150904,31.50578758304068,1.2597360891207523,1,2,53.17413287752959
100.72861962407103,43.47201580073791,3.3668641393440684,1,1,110.0
45.590415057161714,99.88532890248717,0.5858935815069585,2,2,32.85638077513452
143.45546569616315,10.221799149783095,1.0991848403337097,-1,0,58.75857222783783
111.99505292088644,59.96147272933549,1.2269318191623433,-2,2,65.24467990127
85.3813376141531,12.844355013351333,1.7422034773034492,1,2,75.72613212299987
93.69950820398107,19.679478849099304,1.1981907256101607,-2,2,60.18682525014006
65.84200905202954,46.75847946842537,1.9740472708063557,0,2,98.10066114127102
40.920993477667835,53.49371247791193,3.117396569775617,1,2,107.0
56.61603840443293,29.58527879462978,2.6361902642275123,0,1,115.0
114.88768601733352,35.063427433069535,2.2398859416053334,-1,1,113.36341330473122
7.0870558513146005,13.26186692431364,0.767009533948039,1,0,42.66410009025344
21.830532873502854,33.8058794652038,2.581976325167827,0,2,112.0
11.670383093154149,96.82305174115169,0.9992428529328196,0,1,98.57802086620353
10.90567633625067,94.74720125888577,2.859102157885094,-1,1,118.0
129.04178468159603,36.81343756301358,1.2501702755304596,-2,2,63.685697180546384
107.03038961010343,59.23112394648235,1.7511461849627028,-2,2,91.63071881060682
73.75520521766215,91.41156215553971,1.5514106069537839,1,0,85.66749241727955
19.185953294395212,5.587463150885184,3.0764417440245704,-1,0,120.0
76.28430189194069,82.01493918207123,0.8796333761402244,1,1,45.387906657986775
73.65340676318202,95.0951075149473,2.196934647154366,-2,0,120.0
30.1142711369522,13.675944761687921,0.9261848283291867,-1,1,48.40033748997318
67.90848913950609,20.337530173127497,2.61438750839656,2,0,110.0
62.78318648761915,96.27089876327877,3.2152343833834434,-1,2,115.0
94.29826421757139,56.0663136458329,1.8038229616017603,-1,0,99.64183802010953
97.08857937580835,6.348680274813752,1.9642767807949277,2,1,83.92525162680116
11.569081416946455,29.47503988253527,3.282268509448287,0,0,120.0
59.31882912083832,47.744649055541664,2.0629741659480714,0,1,106.4139342963561
95.74968777856428,70.82634654735293,1.962795314148683,0,1,101.17682166875221
77.95475749411271,74.65023592299596,2.2349873081129124,-2,0,120.0
129.19102697230673,99.56504372791834,2.5676892090888557,-1,0,120.0
100.51057658474703,32.313563941457105,0.8206501252610942,2,1,29.541335727898932
28.625491926807307,56.13090967750515,2.963331583224548,-2,2,118.0
15.232468373062327,55.66573704666248,1.8065150823597778,2,0,106.79913891267988
98.15079533991576,43.53629964748756,0.7170455296924566,-2,1,41.682898341150526
8.844140028535163,21.070379915029918,2.8585480075946395,-2,2,118.0
89.93745928465218,97.85837350246504,1.6308499150588163,-2,1,94.29284932841861
141.33338500661884,86.06513273332568,0.8011024852851618,2,0,36.87966990403702
88.44375579200245,52.341637687952534,2.4013371186297516,1,1,110.0
61.284639299945674,62.30831515498283,3.140394060300925,-2,1,120.0
98.27679167414121,26.58980008816792,3.163260528241959,0,1,115.0
71.4466691212699,56.65977168721596,3.3729904244269195,-1,0,120.0
84.11443445081056,71.02216264654021,3.1031163793000642,1,2,107.0
141.51239727259616,53.94086769672594,0.5064227580364257,1,2,20.0
60.984882481112265,99.07709120556942,1.6407234992401707,2,2,80.78516506963017
144.37263175446756,63.077457343533986,2.955627739716509,1,2,107.0
136.27584308362924,40.24250269625606,1.5987590179954227,2,0,73.23931647165837
33.38971454444798,78.35444262350462,2.304645519139118,2,1,105.0
15.057388626898991,21.193938600255994,2.318950842123596,0,2,112.0
19.612810199726866,41.52900230209532,1.595075912116469,-2,2,94.58259450278665
7.64216471947471,37.96110028587066,3.213421781843863,1,0,115.0
18.694229309609618,46.02167403523884,2.009685036158353,-2,1,120.0
104.03598214537175,79.269083463229,1.8943526178125025,-2,1,104.05911209386616
15.322354026733203,50.99643805552371,3.4925412369856876,-2,2,118.0
51.25146639259539,80.43137277526645,1.98050109221785,2,2,96.78266059401844
127.50692009057092,59.76644579828726,1.035194755785743,-2,1,57.975456017192
8.37443068169475,37.49659629246776,2.039208268590314,1,0,115.0
123.09792997539569,81.94798064992989,2.94205020655979,2,1,105.0
45.86894234214299,27.6375187025437,2.8305809806948443,1,1,110.0
22.133900005140156,26.31638308098057,2.865745295325413,2,2,102.0
106.02688897780185,52.9277777852094,2.6240713519937353,-1,0,120.0
96.19671278308319,29.780678366398448,1.2626534872000645,-1,0,69.49782692481698
132.23344196142267,5.863268320365551,3.0862522575206945,-1,0,120.0
111.58530135156343,66.58826509338614,3.180330396128795,-1,2,115.0
121.50473490580305,53.55391303987781,1.0824580898556473,2,0,49.00977763038355
45.89501302283944,47.32419237685031,0.8913669096541817,-2,0,60.72829138504131
30.728733848059807,96.86200888873996,3.426814905767336,0,2,112.0
113.83913898792446,59.2639224764768,3.104971890951104,0,1,115.0
121.99103719375329,87.02599988999152,3.17970844162984,-1,0,120.0
148.62324559009764,18.247772439490216,3.1591291538731854,-2,1,120.0
64.82956315215684,59.07461399729563,2.125060472101185,1,0,110.72649021512213
58.94262243995356,87.45806453943578,2.4392052099973993,-2,1,120.0
117.57987930758954,60.39504694159031,2.136088556400925,1,1,102.48510856086874
54.416513336687586,73.21134692206515,0.6536190475709872,0,2,38.31932113770452
