braking_intensity,harsh_acceleration,average_speed,distance_driven,weather_condition,terrain_type,battery_health,brake_health,tyre_health
4.760946447532081,0.42836347946960784,103.29922753357623,113.07525810190097,1,-1,32.248821673081466,42.51707192562006,61.47520774903
3.1783094641791143,7.939944166698351,43.101498626622174,78.96443796555197,0,0,60.64609272277482,77.30775989102068,72.76344427924582
3.6027430012386708,6.4422316951104115,71.27805294276743,142.28657626188954,0,-2,37.97891890374667,52.06750208383551,64.9680686232771
3.3448060812405664,8.019564947306977,88.11497373031969,25.28351752283784,0,2,38.2179911429266,61.7528304065633,64.3294024571082
3.2446549127388993,3.4888981326689352,32.990169433685416,35.061101974788954,2,1,69.74531410516565,73.58984993413712,79.3310704776876
6.9462500438209425,0.1763019215264583,113.23538712163145,45.64343237765454,1,1,41.861133293884265,38.753034021310384,55.56563929760812
5.877090299518642,0.7375292365782793,46.063431502838554,6.885275472890978,0,1,80.16115249009232,69.79363189018011,84.7910559906065
2.019950449177262,1.1180078070082722,51.88349230032181,141.79016937624777,1,2,50.04391841314206,61.84390643179476,74.22459341192094
9.696260191661958,8.051475781557016,86.61157381092573,69.57775555923035,0,0,39.85205545893135,43.98698783577627,49.40547422820951
4.277255153543193,3.0143475436015734,27.819164713613347,74.83917419851764,1,-1,71.75491386433937,67.31857765277152,78.75844322078994
5.660864010680784,9.978985094224628,82.76126899186167,27.88932684229531,0,-2,40.84322763505472,55.2804421998066,53.614025963127936
7.026009667897627,7.5838839649688525,111.60299601857504,131.5411650655971,0,1,20.51506818732053,35.23822448941836,46.7835895991811
6.136773766768955,6.011549530902318,44.90905553014248,105.43167431324497,0,-2,57.06226890227859,61.9697570422796,66.88453577731858
3.1105176909560086,9.836194119964247,56.19077267846027,67.54734319096698,0,0,49.33836668258176,74.94890398905574,65.83288514322258
7.977065734873767,3.163091883165179,43.23339575212577,132.30586701368367,0,-1,61.04149356252255,54.983130762497744,69.07209132799494
1.1015363957962687,1.6561556912117115,101.87687489129341,136.2913720483258,1,1,27.81260395985958,53.509034792849434,60.793939360559406
5.689958347036715,7.372729696513153,36.76078235044663,12.174678450518506,0,0,76.05947766014755,78.07758796378005,75.64444761089896
2.7331722301410064,2.780833787896416,54.662823543585695,22.302065508367303,1,-1,67.93339354799498,67.36588819276847,79.79089492310703
6.157623676730183,9.610369280667573,80.10218214251367,9.00610340666372,0,1,45.529073796635814,57.69317446216194,59.041156334039556
2.179934810843698,9.88069312250171,60.45544326659992,89.35088582924828,1,0,46.94004175303887,69.89348177628706,60.93790208888236
7.7219965520933815,9.264043950253537,26.546931450707802,36.60185972555422,0,-2,65.50597405121022,65.97222302174505,70.62660970908871
2.2753633126583264,9.447617629095447,114.77206676150927,127.51457211228389,0,2,11.78076644294032,47.43101232914304,48.44356982340387
8.903921349668325,6.1565481741636,53.790044175856636,72.55750977505032,0,1,62.4064694019511,54.316982210680436,67.14028066314968
8.615549046702311,6.921186495686299,64.56512127647778,126.46791322714844,2,-1,35.84883548233093,40.417796790897555,51.159861199728006
3.6239345201381123,0.942461577726944,36.75453352033658,85.56275740201843,1,-1,71.51841003069482,68.12187374400084,80.78358502577015
3.8582028887402586,7.630501597286888,106.53502390459232,120.4443305913436,1,2,14.071411373833778,35.8642010124621,48.830594244146965
7.015034576874904,2.0206336307689443,49.142878786461154,58.91897618859944,0,2,68.75438231911525,58.925739463339156,74.34628751856593
0.9037353797248393,8.403260597043827,21.98230433994623,142.0821068792337,0,0,62.153879545799725,79.57296001111354,77.2902089009295
0.8091941217567933,9.615318206110015,51.64025825879171,101.73801475706412,0,2,47.640128893097376,71.92893452457561,69.0270325161589
1.3632419683394315,2.123776291654733,118.4059684532896,91.3461289377012,2,1,19.9216700937787,38.38684410715351,54.843462985934664
5.624753354498523,0.7803111760562131,34.68428728149952,56.091719154507764,0,2,77.12152009963184,68.65591736658543,79.26426613772156
1.4900230483109322,4.838901392678898,23.120248798852742,140.89167694114911,0,1,65.29768725174176,79.26814908404864,80.65703563848008
2.776172817729814,7.915493719483091,77.81755902289827,53.971488033013195,1,-2,36.377070613249195,59.98452540252445,61.095692113881874
6.4691140754020795,7.706401699435229,57.16665464675081,126.19961810778538,2,2,32.26132653010996,45.56243876122976,51.50521054935675
0.15623777836715536,6.968185056565842,99.49752992104516,63.624691309609155,1,-2,22.798782577641692,59.313823919319205,60.7993007612388
1.8023660795346985,8.206959902347412,93.18877638587253,116.24168021773127,2,-1,18.559564906163903,47.27918510185289,55.16665144329152
9.299306628757037,1.7498835259515266,38.54190280998266,137.2222977592063,2,2,51.96475243981452,42.70533130417537,62.02516336505807
6.635776234087131,6.51937757885946,76.46323051550998,72.5130319593085,1,-1,38.44221293481834,49.44617739837164,58.16114120897355
3.0555111422321346,6.056793158976498,23.24360074560849,81.28960577481429,1,-2,63.05695556507472,73.49215462420288,76.00956054476443
0.45303424061168607,1.5343172375969316,63.9478228134477,52.89972136025389,2,-1,55.62740048996359,68.48590604941043,74.28465688253522
5.86048808412427,4.144270706385477,91.40532219683575,12.9308725524004,2,-2,34.736785783861585,44.08055600679568,58.17813331276806
2.228663098924406,8.525297193095474,61.49587920877701,99.60977370734942,0,0,48.59879974884662,72.10839243345451,62.67673568933919
9.601754387183332,9.7180180404816,31.79541478201609,22.34816605816307,0,-2,67.97765510208093,61.104123930135515,62.693145617617276
6.869609549868446,6.654301775773518,26.153358698935406,56.33854466086835,1,0,70.23805716196125,69.4733201968988,71.26257876754113
9.74123886346106,9.219410419862443,105.36594497811767,55.67661692917939,2,-1,21.379498915237036,22.758249005383078,37.122439273307236
8.488988974115667,1.3204923058341733,109.13269599491133,26.895553823813305,1,-2,40.35822507300802,34.426661493240395,56.168869725678476
4.830274151905406,9.750605256429472,54.30924812177998,101.6729958075597,0,0,50.51582965899602,64.47720403653139,62.180805326448706
6.695631476541436,0.33506499180713467,36.417232463075294,30.316902968710366,0,-2,81.0307091613843,65.0738043276871,83.97565185796903
8.121071955393,5.272592734711015,117.8616213124221,117.85877063106298,0,1,21.82296182424239,27.748088786961127,50.63325346588604
5.781784816626232,2.9100832947081914,74.58638036012105,41.14546536757999,2,1,49.38043839564605,51.85015363929859,63.460642767825654
0.614875009682192,8.139091067848094,67.66550437158246,46.65668547422161,1,-1,49.66611612184748,72.81284741253171,68.59604022785102
4.704463138736311,2.1754363209751073,94.1607747393279,54.84060379773299,2,1,39.25840096924844,46.2814795678781,62.9037862994732
1.305733307866399,0.11530036733138793,36.88693394213616,27.149121328362074,2,2,74.68299188619937,78.343779384078,83.82582911686112
7.148467752101705,4.146094592361932,77.99897234039108,67.96835056043906,0,0,51.32772805215064,53.573758525066125,64.8686213612275
6.806289156376021,0.6410799766644482,109.0162356407589,16.647143012368318,0,2,44.909593238565165,47.055399775960254,60.67790285712073
9.929081920521135,2.9009256918774904,22.30684859378586,66.93183228123604,1,1,76.15370586779362,54.94014089224262,72.74913008745632
6.288098017941078,6.4374769166669825,87.29397068520986,54.28725920293863,2,-1,35.92680521967361,43.75582878370917,56.02242797016427
8.001379423839417,2.9470317661656598,75.14239557514054,54.048489845464125,1,2,44.74520052233041,44.40657428812384,58.95291340259433
2.682878508888326,2.4579322732123265,115.0800784474451,100.79776651757192,1,-1,32.13990192300734,41.75371673311859,54.48023365295896
3.4002413529597977,1.5549566307033957,45.86985099222139,116.50831679934645,1,-2,57.42012462970552,65.07734762971414,75.92026068389053
9.170242523778372,1.3517227408451837,105.8891641926373,56.61978572701276,1,2,38.158664552014294,29.284111866218034,53.3368582349494
7.55192259625745,5.2585737318141925,50.89857018832849,42.99213034869758,0,-2,62.269189899812076,59.52783289479775,66.63224887988471
6.552691747976377,6.815070229434714,62.98635760629078,76.68066803483651,1,2,42.02123915336504,49.36902044401131,59.28337209185194
2.5402769258304025,4.527332057356356,41.328756476449506,119.21926594382666,0,0,67.81173462976805,75.62651913386588,75.02550535245005
6.985779287251651,1.236030990478505,106.35910157855093,98.4630779414085,1,-1,32.83334448313603,33.89945901066139,53.44312833950632
8.867636450419512,6.477562995215262,39.54096606536099,10.510195427465549,0,-2,68.42305961316353,61.30960170655573,66.34688716101564
2.3079765489465642,5.571218983216381,105.90129932645455,74.58978094305549,1,1,28.730902570130343,51.02640909958027,61.34158246031158
7.061239479158232,3.8127545526544706,65.56133825705476,148.68993422816874,2,2,34.96064149068274,36.92925914476407,57.71916650266688
3.936939533975087,3.3004687712601353,103.50854938168207,56.20349151372795,2,-2,28.82066424770938,41.63569051485505,56.02149173209734
1.1876741294061999,1.83152891150142,46.4488559109865,68.90393620220652,0,2,68.75788923578796,75.18639022547552,87.50117865986053
7.6346067653368195,1.462994588314569,33.273014137120654,46.67397605571699,0,2,78.97572427999344,62.92611751312913,80.58065306632281
1.6713678918433639,3.3877169446869937,75.49612649599018,77.16572999081494,1,2,46.654009057485226,60.46000963998947,68.2947160336684
2.528962734903714,0.41631124103455264,70.94370670557166,28.3335917725113,2,-2,54.03091745164659,61.141750692041896,77.4977061664423
7.829420408786922,4.366274128013074,55.66073780035326,40.81697779358531,1,-2,55.69848490806771,51.730451157221594,60.9814179257014
7.421327856246376,6.015739292849359,86.28214185384144,108.20176471782233,0,2,35.84542217778903,38.54571879258107,53.64357645275547
2.5418306604439502,9.416542752928907,29.514282875751157,25.051585084528494,1,1,60.14059303944917,78.2812434059043,77.53373979536538
9.409646143463672,6.258281432777371,82.20010749151294,139.2908457279393,2,-1,26.015300211790425,25.28169149827437,43.980506822888955
2.152852250771915,6.240760468558998,41.17560935002369,49.6542592322033,2,2,57.32512888257634,70.17995995956429,73.1527563561953
9.936222149640324,3.7441480560360563,32.895455602129715,88.3786390532028,2,1,62.80438958103301,48.80842999782667,61.402159354976085
7.378998719514395,1.333171562810509,110.9608180125356,51.66544824714367,2,-1,28.787044490397598,30.16851442935853,52.4247251841807
3.9250769055140267,4.469376532558423,65.97957611538345,74.3144624873472,2,2,45.04773080403132,54.317051584655374,63.73567661732569
1.3034920666248395,5.9867631906751395,96.34168715880244,136.05119256696037,0,-1,27.610908035947432,55.77837431248896,61.23308488344036
3.2050995515961365,7.240335966558041,28.911692844851714,14.943705867833025,1,2,68.46969749759674,81.5904107491857,76.52481519286451
1.9373851146504872,8.260867738954309,25.746487800608335,129.16968087257413,1,-2,54.96344097918641,76.00256754458164,68.82799217387074
6.2183958649401925,2.559280920681215,69.48522129210649,85.84818457948776,1,2,46.456678544205346,50.388067366673624,61.88032347135374
3.568551531379567,2.4122007522788746,51.55511515451308,101.43533250966888,0,2,60.15122712026507,66.04069067750393,79.10449652088353
2.95007261243857,5.652998631045181,20.490729250948263,13.103624685081451,0,2,78.09302565602005,86.7408679832606,84.7999414321191
7.571331917183722,5.660151831344294,38.32946448988669,115.40287201117376,0,2,57.755447874668995,54.1730965800552,68.08850603537662
2.305994348501831,2.179477967027743,41.87755154904579,23.527870133020567,0,1,76.23165091707827,79.14827512460734,87.2105962104832
5.868893174255047,5.874753103512731,48.85063545310939,144.89907106955886,1,0,50.4719304266168,51.16982747801759,61.566704611525616
1.9459609282354562,3.4587884997439486,107.75355770433512,120.89665505576362,2,1,17.18549283644658,43.13606883335615,54.995239916245616
7.147986077330955,6.393149188786329,62.060253113196865,76.4658569315702,2,1,42.808771202500594,45.385909929642764,55.537637403770695
6.251214837525967,2.9104471367220164,87.94323904770867,139.0042087983625,0,-2,34.53941247147426,42.28607082459935,59.544997994990034
7.98153515177031,5.922917920715765,21.839609266153296,29.5156259138846,1,2,70.86745367649695,62.241891422404464,71.40267071139594
0.6849707476267897,7.68310041236923,101.39256778828677,148.79127476236465,1,1,18.30055181608267,50.44183554854541,56.4371386106733
2.1010544950502155,9.801587757019378,44.03289441964172,108.93876152655822,0,-1,48.70706820748595,71.26519204584869,64.65892925041194
1.5446036055346568,9.110680564717573,50.90393289104346,19.264797474790182,1,2,51.672417193917575,72.38116871825056,71.01468196999774
1.9056124028573662,5.035387473274523,24.525643198703854,82.80576810003443,2,-2,61.00964729026968,70.86721392517755,80.0307174667829
1.0301407913805072,4.883490833176181,60.96929059736154,108.07707342704778,0,-2,50.62305014801638,67.15095146283119,70.21928107224741
5.620819014360729,4.377000059357488,105.25767727400451,93.88822794334669,1,-1,24.486336564309234,39.28747968432836,53.75377337384047
5.934314070505545,0.27750597988638437,57.87342581202891,66.47266284665963,1,-2,60.2883296160166,53.71634728145986,71.08450865837905
8.434897555940102,1.6595449748626168,110.86052707563924,40.98071411457043,1,2,36.29989653545319,30.457574988537928,56.207814027771114
4.1773817644376265,0.5918908830405578,106.74476031926818,39.54327653975079,0,0,53.499042668361355,52.99540463420533,64.52236970339176
5.323847130744477,6.963550847753208,26.1960942994326,139.4078038620263,2,0,54.45088166428091,52.55858419864364,62.322789396085
9.91304059411111,4.1323465021816554,50.527194378181264,39.03740884903579,1,1,60.46555068389975,49.422341186262585,62.71806357937324
5.3184508335917915,0.6376987806540957,111.04173075174606,144.5487299377179,0,-2,27.904858365943294,35.31018708701837,58.43306899478023
5.7357608775201605,6.9057507765387,22.98089424746698,35.48275327316827,0,2,73.00378547072407,73.40719846235295,75.56864101440893
9.95917414877384,6.4443586282794385,96.58082846087595,60.72114791482948,1,-1,33.40495633874807,32.91966260496373,46.93183735564762
9.941293814497726,7.199628306904971,110.6427979151267,6.786896830420362,0,-1,40.05588940238347,39.21357467522947,50.995263755654534
4.24030445597287,5.998341177615691,97.04913983358269,135.9558712125424,2,2,13.00660802076571,38.119390491593144,48.766131180833476
6.349468296029644,1.6153955994728408,94.38143170059077,20.130992923142024,2,2,43.08815729948689,44.09989479314242,59.72752975529547
4.808025078372532,0.6139229774216881,104.33557756171498,56.812742616200254,0,-1,47.835527822634056,48.55191617439473,65.00231444715072
7.207154516572003,8.171409702270372,86.57895610320112,127.16514107716311,1,-2,23.721143006396346,33.61150465423417,45.00166503817417
9.383865211333916,2.1580899896586603,62.30961887829716,119.82520111845302,2,1,46.07599503360315,34.64023288849189,59.97838502870143
3.0965930837327327,5.425292404741829,26.275555133505517,127.01764791033256,1,1,65.2251233292862,71.1229093001983,76.17252039794221
8.188751704389412,4.852170147321871,98.79674450144459,137.5456006623682,0,1,32.1383827994786,34.03679250596974,47.94778306800391
6.5484893277598015,9.210525404365143,110.52536390408915,137.1052643542064,2,2,0.867725480595213,22.94463196184588,35.812530295893865
2.801848012742173,5.524397608542984,71.15864615532001,116.72237884581682,1,-1,39.90718948199207,59.023400281602655,63.84607485487077
7.972996581819936,5.800168853871507,73.251047445579,89.45143134236741,0,-1,44.6768746799529,45.168296075992934,57.26542043962607
4.271330191975715,3.1950503371581274,60.32869841460677,86.42464366252617,1,-1,56.6974219311888,58.05567889282398,70.44346706945522
1.2039717548129492,9.586947017686612,105.6882610833859,6.873332521827466,2,-1,24.15996695652328,57.55614729205189,55.37052428124898
9.934163572758093,6.123738157392347,21.48033039635801,109.77268886865595,0,-1,65.52670338885774,58.3939246167349,68.89238256775735
4.256463329723189,0.04980383591258075,82.45485496151852,37.86812370970362,0,0,58.70948056099055,64.94219266773003,80.03987588567743
5.415525473761614,5.560822637349633,110.74130977587377,125.1611257395424,1,2,14.703284020688896,33.59954883171227,44.16889719945846
8.079617307637607,3.638653883052012,30.32223255322674,85.3015923480871,1,2,63.50318687473509,53.31579297871114,72.08469935940056
9.608761351199334,0.32112204298832214,115.9164537397988,148.1509425853234,0,0,30.759764862190213,26.504121465156196,50.20282539818054
8.728878499603157,4.315497855070845,116.7678164035114,35.48965519513112,2,1,24.839261772758345,25.925119399120256,48.28443914767621
5.250532078015667,7.735664883786297,112.9788965156154,109.90247737789599,2,-2,9.97823226650091,29.306281509398993,43.073544727900675
5.456960755331153,5.037894579563624,66.25460959719226,84.39239643385152,1,2,47.39416081586493,49.801634340651376,64.89797070858626
2.808869366096629,6.394590861399947,58.29700030322974,140.1119924660411,1,2,42.84650532348688,56.61492338332602,62.495071407929444
4.628028781590837,6.39741465720317,90.59477365220373,43.56908769072713,1,0,44.51526952844242,52.186059100839735,58.35967260246575
9.468388821751473,6.710193024834269,51.869021794409164,13.61845164916573,2,2,54.08845037373969,48.5544460769462,59.43821694831904
7.269409439386562,3.875961945685754,26.834415309538954,83.86051682889288,2,2,58.846112157009,56.35799761399592,71.44873859862751
0.11876990741532922,3.7000483905684503,110.14221633620312,80.63388805092926,1,1,30.38179138758055,57.04048300729915,63.15486921655506
1.16506781822741,0.045845313452752556,83.48560599317545,50.19754689912417,1,0,53.31703428519263,66.89342778280698,74.91761409088207
9.23811269957855,1.5422246052892108,40.71544982912678,148.04798066413767,0,2,61.48145479783215,47.02273124087198,66.5672625566281
8.487193289276142,9.508102127815516,21.84085613482844,15.10815650234819,0,-1,72.07253267293484,68.45305412283068,71.13816113389069
4.861644657483969,8.424167157882097,92.35159669313079,87.5804142027574,0,0,39.1831863326203,51.183767307688555,56.475984075586595
6.169782808672586,2.7510843738990296,105.27999227643956,42.73145222125774,0,1,43.92867370970481,46.58808782163912,61.505976769940965
2.8964601038072493,4.011919489257832,60.56475756483271,5.27724169025873,1,-2,59.57810601148591,69.22619654623128,76.20666660743598
7.92830752100424,9.39921323384633,28.089821085314508,148.2381249353208,2,2,40.48915277837669,46.026882741717024,58.25168193152439
6.033174468894399,2.504444795535772,84.86212377003498,74.83386132281002,2,-1,39.51160410804703,43.90950787189189,60.98798285886869
6.948257054559152,5.325329692889299,49.69290522348986,129.29262155694624,0,-1,52.80963657402388,58.961896293936526,65.89171509793212
3.749098380089979,0.2207978405540456,34.39467249502769,126.80974974941459,2,-2,58.796863140557235,60.08320143319045,76.15815896918171
4.304380065114806,6.197348363528066,71.03965552062344,122.78036316630455,0,0,41.70644484075743,56.45448630295375,64.69460053438144
